zincid,smiles,consensus_score
ZINC000507993554,Cn1c(-c2cccc(C(F)(F)F)c2)nnc1N1CC[C@]2(CCOC2)C1,0.5789489840408428
ZINC000184792126,COc1cccc2c1nc(NCc1cn(C)nc1-c1ccc(C#N)cc1)n2C,0.6089792159051416
ZINC000632673135,C[C@@H](NS(=O)(=O)c1cc(Cl)sc1Cl)[C@H](O)C(F)(F)F,0.3423869181621726
ZINC000172438609,O=C(Nc1ccccc1SC[C@@H]1CC1(Cl)Cl)N1CCS(=O)CC1,0.5355546582243007
ZINC000823180315,Cn1nc(C(=O)Nc2cc(F)ccc2OC[C@@H]2CCCO2)cc1Cl,0.583941928143253
ZINC000577453870,N#Cc1ccc(S(=O)(=O)N2CCC[C@@H](c3nc4ccccc4s3)C2)s1,0.595163492930396
ZINC000900012172,CCn1c(Br)ncc1C(=O)N1CCc2sccc2[C@@H]1C,0.6289225069798237
ZINC000579219016,CCOC1(C)CCN(C(=O)c2c(Cl)cccc2S(C)(=O)=O)CC1,0.5152827295014545
ZINC000177470164,C[C@@H](NC(=O)NCCc1cc(F)cc(F)c1)c1nc(Cc2ccccc2)no1,0.627649081424897
ZINC000436025695,CCN(Cc1cn(C)nn1)C(=O)c1ccc(Br)c(Cl)c1F,0.4741140452646323
ZINC000829898094,C[C@]1(CC(=O)NCCN2CCc3c(Cl)cccc3C2)CC1(Cl)Cl,0.4651931816552302
ZINC000193790204,CC(C)CS(=O)(=O)CC(=O)Oc1cc(Br)cc(F)c1F,0.4574639366284382
ZINC001156103019,COCCOC(=O)c1ccnc(N[C@H](C)c2ccc(Br)s2)c1,0.4921344673033626
ZINC000119243959,COc1cccc(F)c1[C@@H](C)NC(=O)N[C@H](C)c1cn(-c2ccccc2)nn1,0.5653871003138828
ZINC000898035301,CCc1c(NC(=O)c2ncc(Br)cn2)onc1C(F)(F)F,0.4641617727483023
ZINC000651388289,C[C@@H]1C[C@H]1c1nnc2ccc(N3CCC4(CC3)C(F)(F)C4(F)F)nn21,0.5275382234461921
ZINC000738344571,Cc1cc(C(=O)O)ccc1S(=O)(=O)N1CC[C@@H](c2ccccc2F)C1,0.6139932647753077
ZINC000797512224,COc1ccc(Br)c(OC(=O)COc2ccc([N+](=O)[O-])c(C)c2)c1,0.5058732019149059
ZINC000052306201,C[C@H]1C[C@H](C)CN(CCCNc2cc(C(F)(F)F)nc3ncnn32)C1,0.5019610249245057
ZINC000292788556,COCCOc1ccc(NC(=O)N2CC[C@@H](O)C23CCCC3)cc1Cl,0.5435663934974634
ZINC000296337111,C[C@@H]1CCO[C@@H]1C(=O)NCc1noc(-c2cccc(Br)c2)n1,0.551941715124522
ZINC001360436747,O=C(Nc1ccc(I)cn1)[C@@H]1CC[C@H]1c1ccc(F)cc1,0.5472058646541662
ZINC000514760020,COC(=O)c1cccc(NC(=O)COc2cccc([N+](=O)[O-])c2)c1Cl,0.5495477244189999
ZINC000425011433,O=C(N[C@@H]1C[C@@]1(F)c1ccccc1)[C@@H](O)Cc1c(F)cccc1Cl,0.5826599991830844
ZINC000291613552,O=C(NC[C@H]1CCN(c2ccccc2F)C1)N[C@H](CO)c1ccccc1,0.6337760456974452
ZINC000000870318,O=C(Nc1ccccc1)Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,0.3994551714407942
ZINC000096155377,CN(C)[C@H]1CCN(C(=O)c2ccn(-c3ccc4ccc(-c5ccncc5)cn43)n2)C1,0.635724244205315
ZINC001161443939,COc1ccc(CNc2cncc(OCc3cccc(Cl)c3)n2)nc1OC,0.5560533173708504
ZINC000604550143,Cc1[nH]nc(C(=O)N(C)C[C@@H]2CCCO[C@H]2c2ccccc2)c1[N+](=O)[O-],0.5749257670928666
ZINC000175351911,C[C@H]1COc2ccccc2N1C(=O)Cc1csc(-c2ccc3c(c2)OCO3)n1,0.600853177463883
ZINC001164677792,O=C([C@@H]1C[C@H]2OCC[C@@H]2N(C(F)(F)c2ccc(Cl)nc2Cl)C1)N1CCCC1,0.5769486064824458
ZINC000328631195,CN(C[C@@H]1CCc2nc(C(F)(F)F)cn2C1)C(=O)c1ccc(C#N)cn1,0.4969100931723798
ZINC000423700421,CC(C)COc1ncc(C(=O)NC[C@@H]2CCNCC2(F)F)cc1Cl,0.4550065794657182
ZINC000682524790,O=C(Cc1noc(Cc2ccc(Br)c(Cl)c2)n1)NC1CCCC1,0.5372366248729761
ZINC000179977295,O=C(O)[C@@H]1CCC[C@H](C(=O)NC2(c3cccc(Br)c3)CCC2)C1,0.6148853434712536
ZINC000072264681,Cc1cc(C)n(CCCNC(=O)C2(c3ccc(C)cc3)CCOCC2)n1,0.5778726157691239
ZINC000756558125,C[C@@H](C(=O)NS(=O)(=O)c1cc2c(c(Cl)c1)O[C@@H](C)C2)C1CCOCC1,0.6035591341600665
ZINC000126438761,O=[N+]([O-])c1ccc(S(=O)(=O)N[C@H]2CCC[C@H](C(F)(F)F)C2)c(Cl)c1,0.4102617748356089
ZINC000502252302,C[C@H](NC(=O)C(=O)N1C[C@H]2CC[C@@H](C1)O2)c1cccc(Cl)c1Cl,0.5337532215610955
ZINC000860569686,C[C@@]1(Br)C[C@H]1C(=O)OCc1ccccc1NC(=O)c1ccco1,0.5498663877263161
ZINC000004227943,Cc1cccc(Oc2c(=O)c3ccc(OCC(=O)O)cc3oc2C(F)(F)F)c1,0.5711908981790037
ZINC000572003745,COc1ccccc1N1CC[C@H](NC(=O)[C@H]2CCCC[C@@H]2C2CC2)C1=O,0.5638728883052104
ZINC000136844924,N#C[C@@H](NC(=O)c1cc(-c2ccc(F)cc2)on1)c1ccc(Cl)cc1,0.5554669395426155
ZINC000422579881,Cc1nc(CC(C)C)sc1C(=O)Nc1ccc(CC(=O)O)c(F)c1,0.5642948104762653
ZINC000130130679,CCC[C@H](NC(=O)N[C@H]1CCN(C)C1=O)c1ccc(Cl)c(Cl)c1,0.5424837636926894
ZINC000180547643,C[C@H](OC[C@H](O)CN1CCCN(CC(F)F)CC1)c1ccc(Cl)cc1,0.3947074892081204
ZINC001125790685,CN(C(=O)C[C@@H]1COc2ccccc2O1)c1cccc(OC(F)(F)F)c1,0.5225814034301697
ZINC000158487920,C[C@@H]1CC[C@H](CCC(=O)N2CCN(Cc3ccccc3Cl)CC2)O1,0.5644267573730324
ZINC000754752334,CCCc1nnc(S)n1CC(=O)N[C@@H]1CCC[C@H](c2ccccc2)C1,0.6225627787700142
ZINC000439916950,CCn1ncc(NC(=O)N2C[C@@H](C)[C@H]2c2ccccc2)c1C(F)(F)F,0.5728798622106732
ZINC000540417653,C[C@@H](NC(=O)Nc1cc(F)c(Br)c(F)c1)c1ccc2c(c1)CC(=O)N2,0.6268576408991964
ZINC000433011029,O=C(c1cccc(OCC(F)(F)F)c1)N1CCO[C@H](c2cccc(O)c2)C1,0.5518944137023865
ZINC000025258170,NC(=O)N[C@H](CC(=O)NC1CCCC1)c1cccc(Br)c1,0.4979116080423307
ZINC000918505698,CN(c1ccc(OCC(=O)OCC(F)F)cc1)S(=O)(=O)c1cccs1,0.5095408895574691
ZINC001150039332,C[C@@H](NC(=O)c1ccc(Sc2ccc(Cl)cc2)o1)[C@@H]1CN(C)CCO1,0.5418186201056246
ZINC000377145701,COc1ccc(CNC(=O)C[C@H]2OCCc3ccsc32)cc1C(=O)O,0.5569456980110612
ZINC000499763345,CC[C@H](NC(=O)N[C@@H]1CCC[C@H]1OC(F)F)c1cc(F)cc(Br)c1,0.4852016790565249
ZINC000194025637,O=C(NC[C@]1(O)CCC[C@H](C(F)(F)F)C1)c1nc2cccnc2s1,0.5220504561150274
ZINC000825847095,C[C@@H]1C[C@H](NC(=O)O)CCN1C(=O)c1ncoc1-c1ccccc1Cl,0.5371403022286252
ZINC000457360070,C[C@@H]1CC[C@H](CNC(=O)CCC[S@](=O)c2ccc(Br)cc2)O1,0.538666507854983
ZINC000834226151,O=C(O)NCC1CCN(C(=O)Nc2ccnc(-c3ccccc3)c2)CC1,0.5881951932289735
ZINC000108082166,COc1ccccc1[S@](=O)CC(=O)Nc1ccc(C)cc1Br,0.5080639107774672
ZINC000276788485,CC1=C(C(=O)N2CCCC[C@H]2c2nnc(C3CCOCC3)o2)CCCO1,0.5770669492610964
ZINC000510084085,O=C(NCCCOc1ccccc1)C(=O)c1ccc(Br)cc1,0.5691509281799582
ZINC000561502768,CN(CCCCNC(=O)N1CC[C@H](COC(F)F)C1)c1ccccc1,0.513092943434162
ZINC000059417694,COc1ccc(NC(=O)[C@H]2CC(=O)N(c3cccc([N+](=O)[O-])c3)C2)cc1,0.5794163235591184
ZINC000558571153,OCc1ccc(NCc2cnn(-c3ccc(Br)cc3)c2)nc1,0.4993649766831967
ZINC000455207436,CC[C@H](C)[C@@H](CNC(=O)N[C@@H](CC(F)(F)F)c1ccc(F)cc1)OC,0.521935524400799
ZINC000633188111,O=C(Cc1cnn2c1CCCC2)N[C@@H](CO)c1ccc(Br)c(F)c1,0.5623030876620931
ZINC000436887149,COc1cc(-c2nc(C3(c4cc(F)ccc4C)CC3)no2)cc(OC)c1O,0.5825361191087489
ZINC000475488594,COC(=O)c1ccc(F)c(NC(=O)N[C@@H]2C[C@H]2c2ccc(OC(F)F)cc2)c1,0.5805358246725886
ZINC000152367474,CCCc1nc(C(=O)N2CCC[C@@](C)(O)C2)nn1-c1ccccc1Cl,0.5703962273719937
ZINC000858881738,C[C@H](CCc1ccco1)NS(=O)(=O)c1ccc(Br)nc1F,0.5492801957210227
ZINC000106634232,CO[C@H](C)C(=O)Nc1cccc(NC(=O)[C@@](C)(OC)c2ccccc2)c1,0.5612457595752407
ZINC000170668766,O=C(Nc1ccc2scnc2c1)N[C@H](c1ccccc1)[C@@H]1CCCO1,0.5228994276924382
ZINC000646343059,O=C(c1ccoc1C1CC1)N1CC[C@@H](Oc2cncc(Br)c2)C1,0.5610833991198749
ZINC000182445781,O=C(NNc1ccnc(F)c1)[C@H](Sc1cc(F)ccc1F)c1ccccc1,0.6053910296791873
ZINC000539681210,C=CCNC(=O)CN[C@H](C)c1ccc(-c2ccc(C(F)(F)F)cc2)s1,0.4326113645065648
ZINC000661852143,Cc1cc(Br)c(CNC(=O)N2CC(C)(C)O[C@@H]3COC[C@H]32)s1,0.4926023982459815
ZINC000439611433,O=C(NCCc1ccncc1)Nc1cc(F)c(Br)cc1Cl,0.5148492666116425
ZINC000277637749,CCc1noc(CC)c1CNC(=O)N1CCC[C@@H]([C@H](O)C(F)(F)F)C1,0.5461239222401111
ZINC000824126651,CC(C)(C)OC(=O)N1C[C@@H](C(=O)N2CC[C@@]3(CC3(F)F)C2)c2ccccc21,0.6107238965890212
ZINC000281067984,CCS(=O)(=O)c1cc(F)ccc1NC(=O)Nc1cn(C)nc1C(C)C,0.5116313967190463
ZINC001134851677,O=C(N[C@@H](c1ccncc1)C1CC1)c1cnc2ncc(Br)cc2c1,0.5614504190121609
ZINC000574115819,O=C(O)[C@@H](NC(=O)NCc1c(F)cccc1OC(F)F)c1cccs1,0.5028946783864724
ZINC000274631131,COCCN1CCCN(C(=O)c2csc(Br)c2C)CC1,0.4735263122902023
ZINC000860508224,O=C(NS(=O)(=O)CC1CCCCC1)[C@H]1[C@@H]2c3ccc(Cl)cc3C[C@H]12,0.6161957528488354
ZINC000473819685,CC[C@H](NC(=O)N=c1nc(-c2sccc2C)[nH]s1)c1cccs1,0.5088750441895332
ZINC000684069414,Cn1nc([C@@H]2CCCO2)cc1NC(=O)c1c[nH]c2ccc(Br)cc12,0.5989772293779324
ZINC000563697103,COc1ccc(CN(C(=O)c2cccc(C(N)=O)c2)[C@@H](C)C2CC2)cc1,0.5929368566701545
ZINC000481720990,N#Cc1ccsc1NC(=O)CN[C@@H](c1cc(F)cc(Br)c1)C1CC1,0.5300249954035923
ZINC000494028014,CCCCC[C@H]1CCCN1C(=O)Nc1cnn(-c2ccccc2S(C)(=O)=O)c1,0.498381345732994
ZINC000570346317,O=C(N[C@@H]1CC2CCC1CC2)N1CCN(C(=O)c2cccc(F)c2)CC1,0.5261896914237103
ZINC000486943622,O=C(N=c1[nH]nc(/C=C/c2ccco2)s1)N1CC[C@@H](c2ccc(F)cc2)C1,0.5689006839197741
ZINC000548949753,C[C@@H]1CCCCN1C(=O)COc1cc(F)c(Br)cc1Cl,0.4857564216786542
ZINC000525190810,CCc1nc(CN(C)C(=O)c2cc(OC)c(OC(F)F)c(OC)c2)cs1,0.5484662213172982
ZINC000530983829,Cc1nc2n(n1)CCN(C(=O)c1[nH]c3ccc(Br)cc3c1Cl)C2,0.5238301407505953
ZINC000420495250,C/C(=C/c1ccc(OC(F)(F)F)cc1)c1nc(CC(=O)NC2CC2)no1,0.5322270376007607
ZINC000048819100,O=C(COc1ccccc1CNCc1cccs1)NC[C@@H]1CCCO1,0.5483987978416104
ZINC000135332371,Cc1cc(F)ccc1S(=O)(=O)Nc1ccc(OCC2CCOCC2)cc1,0.6174694735176178
ZINC000443847318,CC[C@H](O[C@@H]1CCC[C@@H](C)C1)C(=O)Nc1cc(C)c(C(=O)OC)s1,0.5470514427370636
ZINC000505382095,O=C(Nc1cccc(Oc2cnccn2)c1)c1cnnn1Cc1ccccc1,0.6157162365583343
ZINC001280379069,C=CC[C@@H]1CCN(C(=O)CCOc2ccc(C)cc2Br)C1,0.5491721754899687
ZINC000477349014,O=C(NCc1cc(Cl)cc(Cl)c1OC(F)F)C1(O)CCOCC1,0.4872485328022174
ZINC000280641307,Cn1nc(C(F)F)c2cc(C(=O)NCC3([S@@](C)=O)CCC3)sc21,0.4636833649930334
ZINC000181554461,Cc1onc(-c2ccccc2Cl)c1C(=O)N(C)C[C@@H](O)C(F)(F)F,0.532672963947824
ZINC000602399577,C[C@H](C(=O)N1CC(C)(C)c2cccc(Br)c21)n1cnc(C#N)n1,0.5271349224772889
ZINC000296650030,CC(=O)Nc1cccc([C@@H](C)NC(=O)NCc2ccnc(C(F)(F)F)c2)c1,0.5901544246775662
ZINC000537503193,Cc1cc(C(=O)N[C@H](CO)CC(F)(F)F)nn1-c1cc(C)cc(C)c1,0.5559773859479608
ZINC000928204206,Cn1ccc([C@@H]2CCCN(C(=O)c3ccsc3Br)C2)n1,0.5670941587414773
ZINC000430496238,COc1ccc(NC(=O)C(=O)N2CC(C)=C[C@@H](C)C2)cc1Br,0.5573491021173963
ZINC000411270209,CC1(C)C(NC(=O)C(=O)N[C@H](Cc2ccccc2)C(F)(F)F)C1(C)C,0.5800749561241347
ZINC000900276555,NC(=O)[C@@H]1C[C@@H]1C(=O)Nc1ccccc1SC[C@@H]1CC1(Cl)Cl,0.5151747326876985
ZINC000871613874,O=S(=O)(Cc1cn(C[C@H]2CCOC2)nn1)Cc1ccc(Cl)cc1Cl,0.4925296759100433
ZINC000464458014,C[C@H](C(=O)Nc1nccc(-c2ccco2)n1)n1nnc(-c2ccccc2)n1,0.5006612388705407
ZINC000085905062,COCCn1c(C)cc(C(=O)CN2CC[C@@H](OCCC(C)C)C2)c1C,0.5320261521352398
ZINC000859880825,O=C(COC(=O)c1csc(C(F)(F)F)c1)Nc1ccnn1C1CCCC1,0.576549003913714
ZINC000520734452,CSc1n[nH]c(NC(=O)CCc2nc(C)c(-c3ccc(Br)cc3)o2)n1,0.5430780200441727
ZINC000540682780,Cn1cc(NC(=O)C(=O)N[C@@H]2C[C@H]3CCC(C)(C)c4cccc2c43)cn1,0.4551403509879466
ZINC000183686982,O=[N+]([O-])c1cccc(F)c1OS(=O)(=O)Cc1ccc(F)c(Cl)c1,0.5162664327998405
ZINC000905130992,CN1CCC[C@H](CNC[C@@H](O)CC2(O)CCCCC2)[C@@H]1c1cccs1,0.4825576464482417
ZINC000765242135,O=C(NCc1cccc([N+](=O)[O-])c1)N1Cc2ccc(Br)cc2C1,0.5543770354699735
ZINC000840388418,CN(Cc1noc(C2CC2)n1)c1ccc([N+](=O)[O-])cc1Br,0.4776338202346628
ZINC000029899038,CNc1snc(C)c1C(=O)OCC(=O)N(C)Cc1ccc(Cl)s1,0.5075059786337528
ZINC000542150096,Cc1ccc(C(=O)NCCOc2ncccc2C(F)(F)F)c(Cl)c1C,0.5119964441996614
ZINC000507262973,COc1ccc(C(=O)Nc2cccc([C@H](C)OC)c2)cc1-c1ccnn1C,0.569144438081497
ZINC000272672374,CC(C)N1CCO[C@@H](c2noc(CC[C@H]3Cc4ccccc4NC3=O)n2)C1,0.6377691144770437
ZINC001129801871,CCCC[C@@H](NC(=O)OC(C)(C)C)C(=O)Nc1nc2c(s1)CS(=O)(=O)CC2,0.4763234415153115
ZINC000666013032,CC(C)(CN1CCOCC1)NC(=O)c1cc2c(cccc2Cl)s1,0.5443869522278515
ZINC000364365780,O=C(Cc1cc(F)c(F)cc1F)N1CCC[C@H](n2cc([N+](=O)[O-])cn2)C1,0.4902149398005384
ZINC000278062552,O=C1N[C@@H](C2CC2)C(=O)N1c1cccc(C[S@@](=O)Cc2ccccc2)c1,0.6380143821290447
ZINC000163030165,CC1(C)C[C@H](NC(=O)NCC2(c3ccc(Cl)cc3)CCOCC2)CCO1,0.569567390639867
ZINC001254027865,CS(=O)(=O)[C@H]1CCC[C@@H](Nc2nccc3c(Br)cccc32)C1,0.581237446509745
ZINC000627597018,CO[C@H](C(=O)N(C)[C@@H](CO)c1ccc(Cl)cc1)c1ccc(F)cc1,0.4797399298545053
ZINC000825367520,CCN(C(=O)[C@@H]1Cc2cc(Cl)ccc2O1)c1ccc(-c2nn[nH]n2)cc1,0.5387068750972456
ZINC000510492030,O=S(=O)(N[C@@H](CCO)c1ccc(Cl)c(Cl)c1)c1cncc(Cl)c1,0.5001208620947213
ZINC000844808085,CC(C)(C)n1cc(C(=O)NCC[C@@]2(C)C[C@]2(F)Cl)c(Br)n1,0.5188836743858614
ZINC000371932434,CN(C)C(=O)c1cccc(-c2noc([C@H]3Cc4ccccc4C(=O)O3)n2)c1,0.626306668885669
ZINC001197726808,N#Cc1ccc(Cl)nc1NS(=O)(=O)Cc1cccc(Cl)c1Cl,0.4996628013030066
ZINC000459662250,C=CCOc1ccc(Br)cc1NC(=O)NC[C@@H](O)C(F)F,0.3796793315245714
ZINC000630326568,COc1ccc(Br)cc1CC(=O)N1C2CCC1(C(=O)O)CC2,0.538722690049366
ZINC000109240633,CCN(C)Cc1cccc(CNC(=O)c2cncn2-c2ccc(F)cc2)c1,0.5911622887840743
ZINC000897112434,Brc1scnc1-c1nc([C@H]2CCOC3(CCC3)C2)no1,0.557326217460302
ZINC000628178778,COCC1(O)CCN(Cc2cccc(F)c2OCC(F)(F)F)CC1,0.4120398338337903
ZINC000185450710,Cc1ccc(NC(=O)N2CCCC[C@H]2c2nc[nH]n2)cc1OC(F)F,0.548962885463612
ZINC000464353119,Cc1ccc(-c2cnc(CCC(=O)Nc3cnn(CC(C)C)c3)o2)cc1,0.5673627517822885
ZINC001471924217,CC(C)c1cc(C(=O)N2CCc3ccc(Br)c(F)c3C2)nn1C,0.5945837118449713
ZINC000066157652,O=C(Nc1ccc(I)cc1)N1CC[C@H](N2CCCC2)C1,0.5016218071297326
ZINC000843896094,C[C@@H](NC(=O)c1cn2c(n1)CCC2)c1ccc(C(F)(F)F)nc1Cl,0.5185894099989239
ZINC000665673734,C[C@H](O)[C@H]1CN(C(=O)c2sc3cccc(Cl)c3c2Cl)CCO1,0.5489410718531105
ZINC000433081117,C[C@H](c1ccccc1)N1CC[C@@H](NC[C@H]2CCCN(c3ccccc3)C2)C1,0.5587327401677517
ZINC000541014454,Cc1cn2cc(C(=O)N[C@@](C)(c3ccc(F)cc3)C(F)(F)F)sc2n1,0.5757709480028077
ZINC000867890951,CCn1ncnc1-c1ccc(C(=O)N[C@@H](C)c2nc(C(F)(F)F)cs2)cc1,0.517421882492247
ZINC000504023929,CCc1c(C(=O)NC[C@@]2(O)CCCC2(C)C)cnn1-c1ccccc1OC,0.5280037812146727
ZINC001301047264,Cc1ccc(O)c(CNC(=O)c2ccc(Br)c(S(=O)(=O)NC(C)(C)C)c2)c1,0.5986774748705529
ZINC000068348975,CC(=O)N[C@H](C)c1ccc(S(=O)(=O)N(C)[C@H](C)c2cccnc2)s1,0.5000662159038897
ZINC000296312215,CC(=O)Nc1cc(NC(=O)NC[C@H](CO)C2CCCCC2)ccc1F,0.5194736742787676
ZINC000825184256,CC[C@@H]1C[C@@H](CC(=O)Nc2nc(-c3cccc(-c4nn[nH]n4)c3)cs2)CCO1,0.5216353523475363
ZINC000153858435,O=C(CCc1ccsc1)NC[C@H](CO)Cc1ccc(OC(F)(F)F)cc1,0.5026931679734491
ZINC000100950644,Cc1ccc(N2N=C(C(=O)Nc3ccccc3)[C@H]3C(=O)N(c4ccc(Br)cc4)C(=O)[C@@H]32)cc1,0.6064929338942151
ZINC000371079211,O=C(N[C@@H]1CCCN(Cc2c(F)cccc2F)C1)[C@@H]1CCc2n[nH]cc2C1,0.5501216474066056
ZINC000299414754,Cc1ccc(-c2nc(CC(=O)N[C@@H](C)C(=O)NCc3ccco3)cs2)o1,0.5551038184426528
ZINC000575000094,CSc1ccc(O[C@@H](C)C(=O)N(C)c2ncc(Br)cn2)cc1,0.5013463473309521
ZINC000512335410,O=C(c1cc(-c2nc(-c3ccc4c(c3)CCO4)no2)c[nH]1)N1CCCC1,0.5737199209469781
ZINC000897296701,Cc1cc(C(F)(F)F)nn1Cc1nc(-c2cc3c(nc2O)CCCCC3)no1,0.6394965007701234
ZINC001232003229,Cc1cc(C(F)(F)F)ccc1CN1C[C@@H]2CN(Cc3cccnc3)C[C@@H]2C1,0.5594484697565205
ZINC000573693604,CC(C)(C)c1cc(NS(=O)(=O)c2ccc3c(c2)C(=O)CCO3)on1,0.5848588957104189
ZINC000656497987,c1ccc(Nc2nnc(SC[C@@H]3COc4ccccc4O3)s2)cc1,0.5660460019245244
ZINC001215088433,COC(=O)c1ccc(Br)c(Nc2ccc(OC)c(C(=O)OC)c2)c1,0.5563792123913625
ZINC000130701270,CC(C)(C)CC(=O)N1CCC[C@@H]1C(=O)N[C@H]1CCCN(c2ccccn2)C1,0.5495272198669002
ZINC000566050109,COc1ccc(-c2ccnc(NC[C@H]3CCC4(CCOCC4)[C@H]3O)n2)cc1,0.6011420673101604
ZINC000435878630,O=C(O)c1ccc(S(=O)(=O)N[C@@H]2C[C@H]2c2c(F)cccc2F)c(F)c1,0.5833468183400028
ZINC000820507116,CCOC(=O)[C@@H]1CCCc2sc(NC(=O)c3cc(Cl)ncc3F)nc21,0.5459329635777117
ZINC000444534911,CCC[C@@]1(CO)CCCN1C(=O)c1ccc(-c2nc3ccccc3s2)o1,0.5551350156291166
ZINC000534044832,CCOc1ccc(F)c(NC(=O)N2CCO[C@@H](c3nccs3)C2)c1F,0.524560081368161
ZINC000764556670,COCCC1(C(=O)O[C@@H]2CCCN(c3ccc(OC(F)F)cc3)C2=O)CCC1,0.536616145366523
ZINC000414537506,C=CCOc1ccc(CN[C@H]2CCN(c3ccc(F)cc3)C2=O)cc1OC,0.5822050524072357
ZINC000743543913,O=C(NCC[C@H](O)c1ccccc1)NCc1cc(F)cc(Br)c1,0.5261441519589053
ZINC000591846217,CN(CC1CC1)C(=O)C(=O)Nc1ccc(C(F)(F)C(F)(F)F)cc1,0.4743051587729321
ZINC000127551677,CS(=O)(=O)C[C@@H](NC(=O)c1cc(F)c(F)cc1Cl)c1ccccc1,0.4131902165788647
ZINC000768859596,COc1cccc(C=C2CCN(S(=O)(=O)c3csc([N+](=O)[O-])c3)CC2)c1,0.6057359630066402
ZINC000261908346,CN[C@@H](C)Cc1noc(CCNc2ncc(C(F)(F)F)cc2Cl)n1,0.4123936407449655
ZINC000426643493,C[C@H](CNC(=O)c1ccc2c(c1)C(C)(C)C(=O)N2)Oc1ccccc1Br,0.5964460853137095
ZINC000740089128,Cc1cc(OCC(=O)Nc2ccc(NC(=O)O)cc2C(F)(F)F)no1,0.4942753956502678
ZINC000445595702,Nc1nc(C2CC2)ncc1-c1noc(-c2ccc(Cn3ccnc3)cc2)n1,0.5237672588987009
ZINC000932240857,Cn1nc(C(F)(F)F)cc1CNC(=O)Nc1cnccc1C(F)(F)F,0.4838174323878869
ZINC000444013619,Fc1cc(CNCc2ccc3c(n2)CCCC3)ccc1OCC(F)(F)F,0.5734943530728935
ZINC000425625396,Cc1ccc(NC(=O)N=c2ccn(CCC(F)(F)F)[nH]2)cc1[N+](=O)[O-],0.4964651263798909
ZINC000387271331,O=C(O)[C@H](NCC(=O)Nc1ccc(Br)cc1)c1ccccc1,0.4436224455943878
ZINC000179236476,COc1ccc(CS[C@@H]2CCN(c3cnn(C)c3)C2=O)cc1Cl,0.4848239328494939
ZINC000029670782,O=C(c1ccc2c(c1)OCO2)N1CCN(C(=O)c2ccc(Cl)cc2F)CC1,0.5852729467432776
ZINC000285101509,Cc1ccc(-c2csc(CS(=O)(=O)c3nnc(N(C)C)s3)n2)cc1,0.4815648762096525
ZINC000022155245,CCOC(=O)c1ccc(OCC(=O)Nc2ccccc2SCC#N)cc1,0.5538874192359595
ZINC000361975187,O=C(N[C@@H](c1cccs1)c1ccc2c(c1)CCC2)c1ccc(O)nn1,0.6230694473345596
ZINC000604285993,O=C(COc1cccc(Cl)c1)N1CCC(Oc2ccc(F)cc2)CC1,0.5574023822613285
ZINC001131361882,CC1=NO[C@@](C)(C(=O)N2CC[C@@H](Sc3ccc(Br)cc3)C2)C1,0.5497664633119945
ZINC000428203348,CC[C@H](C)c1ccccc1N1C[C@H](C(=O)N2C[C@@H](O)C3(CC3)C2)CC1=O,0.5533537167547351
ZINC000012327326,Cn1ncc2c1CCc1sc(NC(=O)CC[C@@H]3CCCCC3=O)nc1-2,0.5644962017589166
ZINC000576918581,C[C@]1(CNC(=O)N[C@H]2C[C@H](c3ccc(Cl)c(Cl)c3)C2)CCC(=O)N1,0.5028207863036555
ZINC000156616560,COc1ccc(C(=O)N(C)C[C@H]2CCCOC2)c(I)c1,0.5056787788025845
ZINC000673595238,O=C(NC[C@@H]1COc2ccccc21)N1CCc2ccc(Br)cc2C1,0.5763909602900562
ZINC000601446949,O=C(NCc1cc2c(c(Br)c1)OCO2)c1ncoc1-c1ccccc1,0.5677719141331969
ZINC000767372859,O=C(COC(=O)Cc1ccc(F)cc1F)COc1ccc(Cl)cc1,0.5500868536603234
ZINC000850348046,CCN(CC)c1ccc(CNCC[S@](=O)CC(F)(F)F)cc1F,0.4511635797371754
ZINC000128830034,C[C@]1(CNS(=O)(=O)c2c(Cl)cc(Br)cc2Cl)CCCO1,0.4877494068214469
ZINC000158228512,CC(C)(CNC(=O)NCC1(CO)CCOCC1)c1ccc(Cl)c(Cl)c1,0.4974260770612028
ZINC000178275154,C[C@@H](O)c1ccc(CNC(=O)Nc2ccc(Cl)cc2Br)cc1,0.4966990908532793
ZINC000061926111,CC(=O)Nc1ccc(-c2ccnc3c2C[C@H](C(=O)NCCC(F)(F)F)O3)cc1,0.5937384855241641
ZINC000156616962,COc1sc(CN2CCC(N3CCNC3=O)CC2)cc1Br,0.3636610573059313
ZINC000821076346,O=C(NC[C@@H](CO)Cc1ccc(C(F)(F)F)cc1)C1(Br)CC1,0.493057936764984
ZINC000456924565,CCOC(=O)C[C@H](NC(=O)[C@@H]1CC[C@H](C(F)(F)F)C1)c1ccncc1,0.5486688086334222
ZINC000431210521,O=C(NC[C@H](CO)Cc1cccc(Br)c1)N[C@@H]1C[C@H]1C1CC1,0.5336194294886815
ZINC000901441277,Cn1c(S[C@@H]([C@H]2CCOC2)C(F)(F)F)nc2ccsc2c1=O,0.4802951653404443
ZINC000498346425,CNC(=O)[C@@H]1CCC[C@H]1NC(=O)c1sc(-c2ccc(Cl)cc2)nc1C,0.4361463146914556
